Time,X Ref. Position (Inertial),X Ref. Velocity (Inertial),Y Ref. Position (Inertial),Y Ref. Velocity (Inertial),Z Ref. Position (Inertial),Z Ref. Velocity (Inertial),X (inertial),Y (inertial),Z (inertial),Phi,Theta,Psi,u (body),u (body),w (body),p,q,r,Delta_b,Delta_a,Delta_p,Delta_c
0,-1100,34.01,550,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.044088624,2.917699895,0.320779835,-0.01323701
0.100250627,-1096.590357,34.01354603,549.9996431,-0.010589355,99.999935,-0.001928572,0,0,0,0,0,0,0.016782463,0.02408617,0.0233806,0.030294282,-0.003417514,0.001830342,-1.030574347,2.866917822,0.3141179,0.083631151
0.200501253,-1093.180021,34.0236761,549.9972172,-0.040927001,99.99949329,-0.007450525,0.001793816,-0.002455189,-0.002215437,0.003046394,-0.000339328,0.000189725,0.030418151,0.031351463,0.039965048,0.039143427,-0.006222385,0.003001662,-1.019443084,2.816585768,0.308810357,0.168782625
0.30075188,-1089.768371,34.03968303,549.990844,-0.089021679,99.99833334,-0.01620038,0.005034288,-0.005935485,-0.008310273,0.006985974,-0.000957735,0.000501953,0.043575383,0.039664683,0.035488057,0.04153848,-0.008498728,0.003693427,-1.010965872,2.767609802,0.305150915,0.229723161
0.401002506,-1086.354847,34.06092709,549.9788353,-0.153072076,99.99614822,-0.027850687,0.009569321,-0.011040647,-0.018067588,0.01116929,-0.001803088,0.000887624,0.057481847,0.056026389,0.010989595,0.041833484,-0.010314255,0.003984341,-1.003606347,2.719751737,0.30283771,0.269621454
0.501253133,-1082.938956,34.08682957,549.9596744,-0.231448705,99.99266225,-0.042105232,0.015374256,-0.018958467,-0.03100297,0.015383786,-0.002829902,0.001305695,0.072871708,0.084027459,-0.029284924,0.041322191,-0.011720618,0.003928703,-0.996072533,2.672536253,0.301534841,0.293920311
0.601503759,-1079.520257,34.11686694,549.9320002,-0.322677513,99.98762803,-0.058696059,0.022518606,-0.03103701,-0.04673889,0.019546875,-0.003997774,0.001720663,0.090267167,0.125974591,-0.081001673,0.040408516,-0.012758119,0.003576652,-0.987565656,2.625705423,0.300958429,0.307212641
0.701754386,-1076.09836,34.15056565,549.8945924,-0.425425057,99.98082368,-0.077380768,0.031145382,-0.048650176,-0.065051283,0.023616718,-0.005270252,0.002102129,0.110065178,0.183499587,-0.140404478,0.039234677,-0.013459742,0.002978753,-0.977785552,2.579128579,0.300901909,0.312785664
0.802005013,-1072.672918,34.18749728,549.8463575,-0.538485092,99.97205047,-0.097940083,0.041455759,-0.073150006,-0.085840302,0.027565986,-0.006614104,0.002424828,0.13256803,0.257736097,-0.204345817,0.037862278,-0.013854333,0.00218626,-0.966808602,2.53275922,0.301222927,0.312824911
0.902255639,-1069.243629,34.22727431,549.7863174,-0.660766434,99.96113058,-0.120175644,0.053696635,-0.10584562,-0.109092525,0.03137378,-0.007998896,0.002668688,0.157996864,0.349377972,-0.270190675,0.036325996,-0.013968772,0.001250358,-0.954940934,2.486657081,0.30181813,0.308713681
1.002506266,-1065.810223,34.26954617,549.713598,-0.791281987,99.94790511,-0.143908014,0.068150011,-0.147991284,-0.134849802,0.035022936,-0.009396801,0.002818822,0.186499333,0.458708303,-0.335720932,0.034651119,-0.013829239,0.000221245,-0.942652602,2.440898739,0.302618712,0.301270052
1.102756892,-1062.372469,34.31399573,549.6274192,-0.929138813,99.93223227,-0.16897487,0.08512361,-0.20077839,-0.163186254,0.038499076,-0.010782525,0.002865427,0.218155945,0.585622323,-0.399060593,0.03285859,-0.013462001,-0.00085272,-0.930480594,2.395603908,0.303573188,0.290940901
1.203007519,-1058.930161,34.36033611,549.5270863,-1.073529152,99.91398577,-0.195229375,0.104942498,-0.265329504,-0.194192211,0.041790162,-0.012133325,0.002803599,0.25298552,0.729652811,-0.458625567,0.030967688,-0.012893702,-0.001925755,-0.918990889,2.350885791,0.304645279,0.277930593
1.303258145,-1055.483124,34.40830782,549.4119815,-1.223722295,99.89305331,-0.222538698,0.127941497,-0.342693936,-0.227963203,0.044886318,-0.013429047,0.002633079,0.290950807,0.889998016,-0.513088355,0.028996624,-0.012151431,-0.002955271,-0.908686418,2.306950735,0.305792193,0.262312932
1.403508772,-1052.031206,34.4576761,549.2815567,-1.379057234,99.86933527,-0.250782678,0.15445833,-0.433844496,-0.264592686,0.047779709,-0.014652177,0.002357925,0.331963338,1.065554208,-0.56135653,0.02696442,-0.011262405,-0.003902375,-0.900133431,2.26376383,0.307010215,0.244048034
1.503759398,-1048.574277,34.50822859,549.135327,-1.538936017,99.84274348,-0.279852618,0.184827363,-0.539675412,-0.304167176,0.050464599,-0.01578786,0.001986151,0.37589087,1.254946609,-0.602548351,0.024886882,-0.010254134,-0.004732319,-0.893663365,2.221618445,0.30824628,0.223118122
1.604010025,-1045.112229,34.55977319,548.9728644,-1.702817726,99.81320016,-0.309650187,0.219374202,-0.661000873,-0.346763882,0.052937014,-0.016823941,0.001529303,0.422560688,1.456570878,-0.635991707,0.022783571,-0.009153436,-0.005414729,-0.889658422,2.180528966,0.309486928,0.19946043
1.704260652,-1041.644972,34.61213612,548.7937926,-1.870213044,99.7806369,-0.340086436,0.258410624,-0.798555016,-0.392448584,0.055195091,-0.017750894,0.001002027,0.471767353,1.668626056,-0.661199638,0.020671086,-0.007986618,-0.005923918,-0.888402897,2.14049853,0.310717274,0.173036534
1.804511278,-1038.172431,34.6651602,548.5977818,-2.040679328,99.74499376,-0.371080899,0.302230406,-0.952992168,-0.441275463,0.057238763,-0.01856179,0.000421589,0.523278647,1.88915483,-0.67786337,0.018564983,-0.006779067,-0.006238989,-0.890010275,2.101673887,0.311897367,0.143864115
1.904761905,-1034.694547,34.71870323,548.3845446,-2.213816159,99.7062185,-0.402560786,0.351105775,-1.124888042,-0.493287226,0.059069628,-0.019252206,-0.000192601,0.576840165,2.116084501,-0.685845279,0.016482351,-0.005554608,-0.006343852,-0.894576381,2.064034976,0.313008599,0.11197472
2.005012531,-1031.211274,34.77263655,548.1538318,-2.389261314,99.66426581,-0.43446025,0.405284353,-1.314741835,-0.548515283,0.060691078,-0.019820077,-0.000819475,0.63218205,2.347263059,-0.68515939,0.014438014,-0.004335503,-0.006227261,-0.902077665,2.027603958,0.314022745,0.077452107
2.105263158,-1027.72258,34.82684383,547.9054286,-2.566687121,99.61909665,-0.466719729,0.464986863,-1.522978634,-0.606980763,0.06210805,-0.020265552,-0.001436799,0.689024068,2.580498638,-0.675961603,0.012446333,-0.00314207,-0.005882691,-0.9124106,1.992382545,0.314911903,0.0404195
2.205513784,-1024.228443,34.88121979,547.6391515,-2.745797165,99.5706777,-0.499285337,0.530405397,-1.749952573,-0.668695425,0.063326953,-0.020590804,-0.002021647,0.747080801,2.813595869,-0.658534452,0.010520691,-0.001992489,-0.00530819,-0.925408793,1.958332158,0.315652161,0.001034536
2.305764411,-1020.72885,34.9356692,547.3548455,-2.926323306,99.51898072,-0.532108332,0.601702271,-1.995950447,-0.733662728,0.06435555,-0.020799825,-0.002550866,0.806066671,3.044390459,-0.633271196,0.008672962,-0.000902693,-0.004506174,-0.940830148,1.92542001,0.316217495,-0.04050779
2.406015038,-1017.223798,34.99010595,547.0523809,-3.108022981,99.46398219,-0.565144619,0.679009456,-2.261195727,-0.801879022,0.065202785,-0.020898208,-0.003001517,0.865700241,3.270782239,-0.600661041,0.006913924,0.000113767,-0.003483147,-0.958381498,1.893591855,0.316584675,-0.08398521
2.506265664,-1013.713292,35.0444521,546.7316512,-3.290676765,99.40566273,-0.59835431,0.762428515,-2.545852968,-0.873334656,0.06587865,-0.020892916,-0.00335129,0.925708283,3.49076508,-0.56127255,0.005252902,0.001045758,-0.002249399,-0.977732356,1.862765443,0.316735094,-0.129154717
2.606516291,-1010.197347,35.09863717,546.3925708,-3.474086163,99.34400681,-0.631701322,0.852031022,-2.850032489,-0.948015106,0.066394023,-0.020792045,-0.003578887,0.985829445,3.702453981,-0.515737306,0.003697514,0.001884529,-0.000818649,-0.99851689,1.83284932,0.316652797,-0.175755871
2.706766917,-1006.675979,35.1525974,546.0350733,-3.658071616,99.27900233,-0.665153014,0.947859432,-3.173795237,-1.025902087,0.066760476,-0.020604594,-0.003664372,1.04581731,3.90410928,-0.464734548,0.002253819,0.002623677,0.000792341,-1.020267939,1.803912555,0.316299628,-0.22349262
2.807017544,-1003.149216,35.20627511,545.6591091,-3.842470692,99.21064029,-0.69867986,1.049928326,-3.51715782,-1.106974548,0.06699011,-0.020340231,-0.003589481,1.105441663,4.09415942,-0.408979438,0.000928695,0.003259354,0.002564193,-1.042688891,1.775638123,0.315697929,-0.27212267
2.90726817,-999.6170882,35.25961813,545.2646442,-4.027136452,99.13891453,-0.732255148,1.15822584,-3.880097792,-1.191209259,0.067095617,-0.020009045,-0.003337887,1.164493373,4.271213099,-0.34919602,-0.000277219,0.003789427,0.004475262,-1.065286352,1.748095253,0.314815488,-0.321340751
3.007518797,-996.0796313,35.31257924,544.8516587,-4.211935976,99.06382141,-0.765854716,1.272715717,-4.262558374,-1.27858234,0.067089647,-0.019621378,-0.002895432,1.222783137,4.434079765,-0.286120113,-0.001360535,0.004214103,0.006502189,-1.087664349,1.7211752,0.313650428,-0.370879492
3.107769424,-992.536886,35.36511577,544.4201453,-4.39674902,98.98535962,-0.799456705,1.393339217,-4.664453875,-1.369069338,0.066985074,-0.019187588,-0.002250302,1.280143731,4.581775785,-0.220475724,-0.002320657,0.00453538,0.008620262,-1.109470118,1.694702527,0.312214978,-0.420489728
3.20802005,-988.9888968,35.41718907,543.9701082,-4.581466812,98.90352992,-0.833041344,1.520017363,-5.085674492,-1.462646075,0.066794708,-0.018717881,-0.001393167,1.336431215,4.713531349,-0.152964224,-0.003159658,0.004756746,0.01080387,-1.130292877,1.668665989,0.31050121,-0.469911711
3.308270677,-985.4357118,35.46876422,543.501562,-4.765990954,98.81833497,-0.866590744,1.652653371,-5.526090971,-1.559289362,0.066531026,-0.018222156,-0.000317274,1.39152393,4.828796171,-0.084260103,-0.003878955,0.004883299,0.013026968,-1.149806795,1.642944905,0.308522133,-0.518923404
3.408521303,-981.8773828,35.51980961,543.0145305,-4.950232437,98.72977911,-0.900088725,1.791134991,-5.985559313,-1.658977129,0.066206232,-0.017709845,0.000981508,1.44532309,4.927237259,-0.014996465,-0.004482224,0.004921296,0.015263462,-1.167696668,1.61746792,0.306287971,-0.567315972
3.50877193,-978.3139642,35.57029664,542.5090463,-5.134110738,98.63786826,-0.933520649,1.935336983,-6.463924942,-1.761688922,0.065832033,-0.017189803,0.00250468,1.49775195,5.008736861,0.054239663,-0.00497389,0.004878038,0.017487624,-1.183691129,1.592157962,0.303814381,-0.614906481
3.609022556,-974.7455133,35.62019945,541.9851495,-5.31755302,98.5426097,-0.966873275,2.085123529,-6.961026709,-1.867406088,0.065419563,-0.016670195,0.004251147,1.548755021,5.073386021,0.12291408,-0.005359417,0.004761624,0.01967446,-1.197554043,1.566957445,0.301118514,-0.661535401
3.709273183,-971.1720898,35.66949465,541.4428871,-5.50049339,98.44401201,-1.000134627,2.24035061,-7.476700517,-1.976111943,0.064979284,-0.016158418,0.006217292,1.598296856,5.121475911,0.190549607,-0.005644963,0.004580772,0.021800061,-1.209117577,1.541763501,0.298228538,-0.707077581
3.80952381,-967.5937559,35.71816107,540.8823124,-5.682872241,98.34208487,-1.033293869,2.400868271,-8.010782613,-2.087791823,0.064520921,-0.015661038,0.008397083,1.64636109,5.153485806,0.25673068,-0.005838112,0.004344514,0.023841906,-1.21821609,1.516568482,0.295162261,-0.751421103
3.909774436,-964.0105754,35.76617956,540.3034846,-5.864635654,98.23683903,-1.066341199,2.566522821,-8.563112431,-2.202433194,0.064053329,-0.015183757,0.010782213,1.692948267,5.170070781,0.321102133,-0.005946004,0.004062181,0.02577917,-1.224711144,1.491418934,0.291932749,-0.794475696
4.010025063,-960.4226143,35.8135328,539.7064678,-6.045734851,98.12828616,-1.099267751,2.737158811,-9.133535191,-2.320025439,0.06358454,-0.014731376,0.013362266,1.738073773,5.172046316,0.383370834,-0.00597535,0.003743275,0.027592947,-1.228619439,1.46614047,0.288589203,-0.836212089
4.110275689,-956.82994,35.86020513,539.0913309,-6.226125708,98.01643878,-1.132065504,2.912620809,-9.72190408,-2.440559624,0.063121821,-0.014307777,0.016124915,1.781767791,5.160368415,0.443311986,-0.005936198,0.00339688,0.029266417,-1.229891436,1.440786475,0.285149351,-0.87659019
4.210526316,-953.2326215,35.90618236,538.4581468,-6.405768309,97.90131016,-1.164727201,3.092755207,-10.32808174,-2.564028791,0.062671345,-0.013915961,0.019056125,1.824071878,5.136119151,0.500757719,-0.005836525,0.00303196,0.030785076,-1.228558854,1.41534335,0.281643019,-0.915608369
4.310776942,-949.6307291,35.95145169,537.8069925,-6.584626547,97.78291428,-1.197246279,3.277411632,-10.95194185,-2.69042741,0.062238416,-0.013558057,0.022140394,1.865037564,5.100485265,0.555600121,-0.005684869,0.002657057,0.032136825,-1.224698985,1.38979038,0.278102602,-0.953288672
4.411027569,-946.0243344,35.9960015,537.1379483,-6.762667759,97.66126574,-1.229616799,3.46644423,-11.59336998,-2.819751233,0.061827418,-0.013235358,0.025360986,1.904724628,5.054738348,0.607787809,-0.005490095,0.002280165,0.033312051,-1.218403576,1.364158486,0.274553729,-0.989666492
4.511278195,-942.4135101,36.03982131,536.4510975,-6.939862395,97.53637971,-1.261833392,3.659712765,-12.25226425,-2.951997107,0.061441801,-0.012948374,0.028700191,1.943198937,5.000215207,0.657320598,-0.005260433,0.001908713,0.034303689,-1.20982063,1.338436622,0.271028739,-1.02480317
4.611528822,-938.7983298,36.08290163,535.7465264,-7.116183727,97.40827187,-1.293891197,3.857083472,-12.92853558,-3.087162635,0.061084152,-0.01269688,0.032139572,1.980531027,4.938296728,0.70424712,-0.005004451,0.001549398,0.035107209,-1.199112477,1.312646941,0.26755491,-1.058770978
4.711779449,-935.1788681,36.12523386,535.0243237,-7.291607575,97.27695836,-1.32578582,4.058429769,-13.6221076,-3.22524601,0.060756177,-0.012479992,0.035660229,2.016794227,4.870388348,0.748658519,-0.004730186,0.001208186,0.035720598,-1.186461109,1.286827205,0.264156557,-1.091654258
4.812030075,-931.5552004,36.16681024,534.2845806,-7.466112067,97.14245574,-1.357513284,4.263632735,-14.33291634,-3.366245712,0.060458766,-0.012296227,0.039243049,2.052062987,4.797900447,0.790683506,-0.004445094,0.000890285,0.036144297,-1.172035673,1.261092709,0.260845159,-1.123537593
4.912280702,-927.9274028,36.20762375,533.5273903,-7.639677414,97.00478095,-1.389069993,4.472581417,-15.0609096,-3.51016023,0.060192063,-0.012143582,0.042868953,2.086410853,4.722230322,0.83048198,-0.004155116,0.000600241,0.036381105,-1.156171384,1.235244427,0.257677825,-1.154561609
5.012531328,-924.2955522,36.24766802,532.7528477,-7.812285719,96.86395128,-1.420452694,4.685172887,-15.80604619,-3.656987668,0.059955628,-0.012019593,0.046519134,2.119911531,4.644740356,0.86824835,-0.00386986,0.000341352,0.036436001,-1.138927584,1.209679861,0.254620245,-1.18478002
5.112781955,-920.6597258,36.2869373,531.9610497,-7.98392079,96.71998432,-1.451658442,4.901312437,-16.56829454,-3.806726143,0.059748087,-0.011921456,0.050175282,2.152633302,4.566749994,0.904186058,-0.003591152,0.000116793,0.036316123,-1.120648763,1.184241073,0.251718822,-1.214341494
5.213032581,-917.0200018,36.3254264,531.1520946,-8.154567978,96.57289795,-1.482684575,5.120913083,-17.34763205,-3.959372486,0.059567912,-0.011846037,0.053819795,2.184641979,4.489510887,0.938526911,-0.003326143,-7.14891E-05,0.036030422,-1.101595739,1.158928772,0.248993623,-1.243363917
5.313283208,-913.3764586,36.3631306,530.3260821,-8.324214034,96.42271029,-1.513528684,5.343895461,-18.14404324,-4.114922979,0.059412907,-0.011789991,0.057435966,2.215999048,4.414198123,0.971512588,-0.003080712,-0.000222369,0.035589565,-1.081941923,1.133926716,0.246434464,-1.271938773
5.413533835,-909.7291749,36.40004564,529.4831131,-8.492846972,96.26943971,-1.54418859,5.570187455,-18.95751838,-4.273373063,0.059280337,-0.011749842,0.06100816,2.246759462,4.341899568,1.003386337,-0.002857331,-0.000335176,0.03500575,-1.06196983,1.109187989,0.244062587,-1.300191896
5.513784461,-906.0782303,36.43616769,528.6232898,-8.660455949,96.11310476,-1.574662322,5.799723554,-19.78805212,-4.434716797,0.05916728,-0.011722023,0.06452196,2.276972718,4.273601656,1.034398101,-0.002660314,-0.00041011,0.03429241,-1.041884603,1.084800639,0.241875786,-1.328220591
5.614035088,-902.4237043,36.47149324,527.7467154,-8.827031156,95.95372422,-1.604948097,6.03244435,-20.63564177,-4.598947125,0.059070448,-0.011702966,0.0679643,2.306681475,4.210183718,1.064793081,-0.002492059,-0.000447901,0.033464042,-1.021901868,1.060808709,0.239875149,-1.35612375
5.714285714,-898.7656769,36.50601915,526.8534939,-8.992563721,95.79131699,-1.635044301,6.268295837,-21.50028574,-4.766055605,0.058986384,-0.011689151,0.071323572,2.335921515,4.152410136,1.094810728,-0.002354559,-0.000449848,0.032535945,-1.002228588,1.03724084,0.238060745,-1.38399391
5.814536341,-895.1042285,36.53974257,525.9437302,-9.157045617,95.62590217,-1.664949477,6.507228711,-22.38198196,-4.936032391,0.058911509,-0.011677159,0.074589703,2.364721693,4.100925536,1.124681093,-0.002249402,-0.000417775,0.031523986,-0.983046482,1.014139261,0.236427348,-1.411911924
5.914786967,-891.4394396,36.57266091,525.0175301,-9.320469584,95.45749897,-1.694662303,6.74919763,-23.28072634,-5.108866232,0.058842162,-0.011663728,0.077754215,2.393103772,4.056252064,1.154620886,-0.002177379,-0.000353929,0.030444376,-0.964511102,0.991559592,0.234964514,-1.43994663
6.015037594,-887.7713911,36.60477185,524.075,-9.482829052,95.28612672,-1.724181587,6.99416046,-24.19651128,-5.284544444,0.058774682,-0.011645791,0.080810265,2.421082354,4.018788256,1.184830711,-0.002138389,-0.000260883,0.029313438,-0.946802806,0.969457932,0.23367371,-1.468170745
6.115288221,-884.1001641,36.63607327,523.1162468,-9.644118081,95.1118049,-1.753506249,7.242077483,-25.12932433,-5.463052879,0.058705502,-0.011620512,0.083752648,2.448665786,3.988808325,1.215495367,-0.002133026,-0.000141645,0.028147372,-0.930010396,0.94792909,0.232532776,-1.496623433
6.215538847,-880.4258397,36.66656326,522.1413781,-9.804331295,94.93455306,-1.782635312,7.492910704,-26.07914676,-5.644376143,0.058631074,-0.011585328,0.086577794,2.475855376,3.966466431,1.246776714,-0.002159671,6.90175E-07,0.026962085,-0.9141706,0.927139132,0.231506011,-1.525324023
6.315789474,-876.7484994,36.69624008,521.1505022,-9.963463834,94.75439085,-1.811567891,7.746623047,-27.04595259,-5.828497402,0.058548092,-0.011537957,0.089283732,2.502645115,3.951800482,1.278813764,-0.002214731,0.000163101,0.025772972,-0.899532676,0.906755374,0.230630117,-1.554354785
6.4160401,-873.0682248,36.72510219,520.1437274,-10.1215113,94.57133802,-1.840303187,8.003177517,-28.02970761,-6.015398241,0.058453687,-0.011476393,0.091870043,2.529025839,3.944731228,1.311735195,-0.002300706,0.000341799,0.024594653,-0.885998746,0.88710043,0.22984157,-1.583681528
6.516290727,-869.3850976,36.75314816,519.1211629,-10.27846971,94.38541437,-1.868840477,8.262536845,-29.03036803,-6.205059723,0.058344811,-0.011398986,0.094337781,2.554980883,3.945079046,1.345633032,-0.00241216,0.000533579,0.023440987,-0.873657389,0.868082448,0.229137019,-1.613330292
6.616541353,-865.6991998,36.78037672,518.0829179,-10.43433546,94.1966398,-1.897179105,8.524662563,-30.04788039,-6.397461332,0.058219031,-0.011304381,0.096689398,2.580489448,3.952563088,1.380584185,-0.002547076,0.000735019,0.022324773,-0.86256787,0.849606503,0.228512088,-1.643310932
6.71679198,-862.0106134,36.8067867,517.0291022,-10.58910531,94.00503424,-1.92531848,8.789514529,-31.0821806,-6.592581668,0.058074179,-0.011191543,0.098928636,2.605527323,3.966811964,1.416644555,-0.002704131,0.000942598,0.021257667,-0.852669373,0.831778063,0.227931267,-1.673592772
6.817042607,-858.3194204,36.83237706,515.9598257,-10.74277631,93.81061771,-1.953258067,9.057050482,-32.13319356,-6.790398693,0.05790828,-0.011059772,0.101060411,2.630065923,3.987375647,1.453843107,-0.002879141,0.001153127,0.020250127,-0.843971851,0.814517779,0.227385886,-1.704166487
6.917293233,-854.625703,36.85714685,514.8751989,-10.89534578,93.61341025,-1.980997382,9.327225487,-33.20083308,-6.990889448,0.057719826,-0.010908667,0.103090698,2.654074164,4.013732123,1.492191075,-0.003069582,0.001363431,0.019311271,-0.83642006,0.797835357,0.226853408,-1.734998375
7.01754386,-850.9295437,36.88109522,513.7753321,-11.04681133,93.41343196,-2.008535986,9.599991596,-34.28500163,-7.194030454,0.057507612,-0.01073813,0.105026389,2.677518454,4.045299926,1.531678013,-0.003271996,0.001570582,0.018448848,-0.829967516,0.781685934,0.226319307,-1.766056316
7.117794486,-847.2310247,36.90422138,512.6603363,-11.19717077,93.21070299,-2.035873483,9.875297499,-35.38559053,-7.39979771,0.057270817,-0.010548343,0.10687516,2.700363637,4.081447937,1.572275527,-0.003483345,0.001771828,0.017669182,-0.824529325,0.766069889,0.225762394,-1.797294214
7.218045113,-843.5302285,36.92652464,511.5303224,-11.34642213,93.00524351,-2.063009516,10.15308828,-36.50248004,-7.608166887,0.057008954,-0.010339753,0.108645329,2.722573246,4.121507192,1.613936917,-0.003700027,0.001964714,0.016977167,-0.820071367,0.750849532,0.225182684,-1.828681363
7.318295739,-839.8272377,36.94800436,510.3854015,-11.49456362,92.79707374,-2.089943759,10.43330522,-37.63553983,-7.819113359,0.056721924,-0.010113044,0.110345706,2.744111079,4.164780053,1.656602614,-0.00392021,0.002146862,0.016376243,-0.816431791,0.736125013,0.224545266,-1.860145353
7.418546366,-836.1221349,36.96865997,509.2256851,-11.64159364,92.58621392,-2.116675919,10.7158857,-38.78462926,-8.032612577,0.056409828,-0.009869133,0.111985453,2.764939972,4.210554517,1.700193705,-0.004139225,0.002316443,0.015868474,-0.813484335,0.721916706,0.223827947,-1.891626091
7.518796992,-832.4150027,36.98849094,508.0512846,-11.78751072,92.37268432,-2.143205729,11.00076311,-39.94959825,-8.248639735,0.056073246,-0.009609115,0.11357394,2.785022808,4.258112623,1.74462072,-0.004352856,0.002471993,0.015454528,-0.811222881,0.707972515,0.223050562,-1.923100216
7.619047619,-828.7059237,37.00749681,506.8623117,-11.93231353,92.15650525,-2.169532951,11.28786669,-41.13028787,-8.467169939,0.055713183,-0.009334233,0.115120609,2.804325091,4.306738063,1.78979113,-0.004560941,0.002611933,0.015133705,-0.809462306,0.694389423,0.222182138,-1.954486822
7.719298246,-824.9949808,37.02567715,505.6588781,-12.0760009,91.93769703,-2.195657365,11.57712188,-42.32653091,-8.688178874,0.055330658,-0.009045887,0.116634833,2.82281282,4.355731496,1.835596733,-0.004759605,0.002735274,0.014904103,-0.808103658,0.681089845,0.221219423,-1.985736057
7.819548872,-821.2822566,37.04303157,504.4410957,-12.21857173,91.71627998,-2.221578778,11.86845023,-43.53815303,-8.911642283,0.054927069,-0.008745581,0.118125796,2.840454042,4.404415531,1.881925817,-0.004946597,0.002841244,0.014762637,-0.807035135,0.668016008,0.220157858,-2.016793602
7.919799499,-817.5678341,37.05955973,503.2090765,-12.36002505,91.49227449,-2.247297009,12.16176957,-44.76497354,-9.137536259,0.054504023,-0.008434902,0.119602374,2.857219113,4.452144056,1.928662468,-0.005120006,0.002929338,0.01470515,-0.806128531,0.655145881,0.218989335,-2.047601403
8.020050125,-813.8517961,37.07526132,501.9629325,-12.50035997,91.26570091,-2.2728119,12.45699429,-46.00680643,-9.365837323,0.054063301,-0.008115494,0.121073028,2.87308071,4.498310116,1.975687441,-0.005277712,0.002999369,0.014726528,-0.805285943,0.642400248,0.217716194,-2.078112821
8.120300752,-810.1342254,37.09013604,500.702776,-12.63957569,91.03657965,-2.298123304,12.75403549,-47.26346135,-9.596522399,0.053606867,-0.00778903,0.122545703,2.888014503,4.542351614,2.022882009,-0.005418564,0.003051353,0.0148208,-0.804405281,0.629713635,0.216340687,-2.108281343
8.220551378,-806.415205,37.10418364,499.4287192,-12.7776715,90.80493111,-2.32323109,13.05280129,-48.53474462,-9.829568961,0.053136776,-0.00745719,0.124027748,2.901999266,4.583757405,2.070128141,-0.005541697,0.003085525,0.014981275,-0.803338747,0.617130832,0.214850423,-2.138048137
8.320802005,-802.6948177,37.11740389,498.1408743,-12.91464673,90.57077572,-2.348135141,13.35319716,-49.82046018,-10.06495506,0.052655132,-0.007121643,0.125525839,2.915016193,4.622073135,2.1173077,-0.00564502,0.003102516,0.015200677,-0.801989501,0.604613791,0.213247185,-2.167372833
8.421052632,-798.9731466,37.12979657,496.8393538,-13.05050079,90.33413389,-2.372835346,13.65512614,-51.12041078,-10.30265912,0.052164215,-0.006784008,0.127045918,2.927049585,4.656903407,2.164308581,-0.005727543,0.003103146,0.015471243,-0.800387548,0.591865727,0.211573563,-2.196256424
8.521303258,-795.2502746,37.14136149,495.5242701,-13.18523315,90.09502607,-2.397331609,13.95848918,-52.43439885,-10.54266009,0.051666365,-0.006445835,0.128593151,2.93808893,4.687912026,2.211030254,-0.005792429,0.003087964,0.015784824,-0.798202011,0.579363907,0.209757738,-2.224586722
8.621553885,-791.5262848,37.15209849,494.1957355,-13.31884333,89.85347271,-2.421623842,14.26318571,-53.76222718,-10.78493797,0.051163564,-0.006108634,0.130171881,2.94812312,4.714834077,2.257361466,-0.005833335,0.00305865,0.016133174,-0.795555322,0.566691435,0.20786335,-2.252401423
8.721804511,-787.80126,37.16200739,492.8538628,-13.45133088,89.60949428,-2.445711965,14.56911352,-55.10370054,-11.02947242,0.05065839,-0.00577376,0.131785625,2.957146927,4.737462215,2.303217878,-0.005854216,0.003016222,0.016507809,-0.792361666,0.553853694,0.205892404,-2.279667576
8.822055138,-784.0752834,37.17108807,491.4987644,-13.5826954,89.36311122,-2.469595906,14.87616949,-56.45862577,-11.27624418,0.050152982,-0.005442481,0.133437041,2.965158099,4.755656422,2.348516869,-0.005856052,0.002961925,0.016900321,-0.788498144,0.540970206,0.203831235,-2.30634672
8.922305764,-780.348438,37.1793404,490.1305529,-13.71293655,89.11434403,-2.4932756,15.18424986,-57.82681282,-11.5252346,0.049649339,-0.005115956,0.135127947,2.972156204,4.769342187,2.393180655,-0.005837638,0.002897362,0.017302472,-0.783992032,0.52787917,0.20170949,-2.332450478
9.022556391,-776.6208067,37.18676425,488.749341,-13.84205399,88.86321317,-2.516750987,15.49325046,-59.20807567,-11.77642521,0.049149539,-0.004795197,0.136859326,2.978144588,4.778504442,2.437147382,-0.005801362,0.002823925,0.017706227,-0.778769069,0.514646715,0.199523678,-2.357957915
9.122807018,-772.8924728,37.19335952,487.3552413,-13.97004744,88.60973913,-2.540022015,15.80306716,-60.60223268,-12.02979824,0.048655382,-0.00448109,0.138631357,2.983128608,4.783189216,2.480360977,-0.005747556,0.002743216,0.018103924,-0.772819926,0.501236302,0.197286535,-2.382872001
9.223057644,-769.1635192,37.19912612,485.9483665,-14.09691662,88.3539424,-2.563088634,16.11359606,-62.0091073,-12.28533616,0.048168596,-0.004174374,0.140443443,2.987116139,4.783497978,2.522777413,-0.005677631,0.002656803,0.018488325,-0.766136419,0.487631362,0.195008437,-2.407196688
9.323308271,-765.4340291,37.20406397,484.5288294,-14.2226613,88.09584348,-2.585950803,16.42473384,-63.42852848,-12.54302188,0.047690731,-0.003875646,0.14229426,2.990117263,4.779584454,2.564363008,-0.005593161,0.00256624,0.018852704,-0.758722524,0.47381325,0.192700564,-2.430941297
