Time,X Ref. Position (Inertial),X Ref. Velocity (Inertial),Y Ref. Position (Inertial),Y Ref. Velocity (Inertial),Z Ref. Position (Inertial),Z Ref. Velocity (Inertial),X (inertial),Y (inertial),Z (inertial),Phi,Theta,Psi,u (body),u (body),w (body),p,q,r,Delta_b,Delta_a,Delta_p,Delta_c
30.87719298,-115.5461611,24.52520733,74.98617609,-15.09837396,13.63385323,-2.74514402,-342.8149315,-469.754274,-85.80379559,-0.038187469,0.080137569,0.300221164,-35.10379459,-5.426337646,6.356871029,-0.01815884,0.003663737,-0.019581262,5.023728445,-4.467650343,-1.429123057,0.606370824
30.97744361,-113.0993554,24.28843228,73.47844087,-14.98075579,13.35972103,-2.72375914,-346.2979784,-471.2685769,-86.08019249,-0.040105209,0.080470434,0.298249506,-35.33535246,-5.410216627,6.344649889,-0.020053838,0.003671492,-0.017543419,5.055040029,-4.56241409,-1.390065862,0.647872959
31.07769424,-110.6763268,24.05085446,71.98255343,-14.86201084,13.08774296,-2.702169394,-349.8042731,-472.771755,-86.35422662,-0.042202831,0.080807652,0.296482355,-35.56708818,-5.415148456,6.33184047,-0.021820343,0.003688502,-0.015240664,5.091888567,-4.653332219,-1.34563607,0.69140255
31.17794486,-108.2771558,23.81247387,70.49862673,-14.7421391,12.81793953,-2.680374782,-353.3338344,-474.263143,-86.6258474,-0.044466145,0.081150615,0.29494628,-35.79905179,-5.443279788,6.318536199,-0.023429531,0.003715492,-0.012697202,5.134633621,-4.738816776,-1.296421396,0.737044958
31.27819549,-105.9019228,23.57329051,69.02677372,-14.62114059,12.5503313,-2.658375305,-356.8866856,-475.7420359,-86.8950082,-0.046878187,0.081500745,0.293665421,-36.03131016,-5.496512118,6.304829733,-0.024846092,0.003753516,-0.009941825,5.183150961,-4.81808502,-1.242987955,0.784736086
31.37844612,-103.5507083,23.33330439,67.56710737,-14.49901529,12.2849388,-2.636170962,-360.4628558,-477.207696,-87.16166568,-0.049418597,0.08185952,0.292661028,-36.26394072,-5.576474974,6.290839863,-0.026045166,0.003802371,-0.007007896,5.237695053,-4.889395954,-1.186143488,0.834545914
31.47869674,-101.2235928,23.09251551,66.11974064,-14.37576322,12.02178256,-2.613761753,-364.0623813,-478.6593599,-87.42578162,-0.05206469,0.08222834,0.291951,-36.49703804,-5.684473267,6.2766715,-0.026992215,0.003862436,-0.003932817,5.297713564,-4.952491491,-1.126565573,0.886296054
31.57894737,-98.92065683,22.85092385,64.68478649,-14.25138437,11.76088314,-2.591147678,-367.6853071,-480.0962471,-87.68732158,-0.054790502,0.082608574,0.291549484,-36.73070214,-5.821475127,6.262462294,-0.027672014,0.003931904,-0.000757991,5.363601144,-5.004990455,-1.065339769,0.940129831
31.67919799,-96.64198078,22.60852943,63.26235787,-14.12587874,11.50226105,-2.568328738,-371.3316877,-481.5175676,-87.94625782,-0.057568747,0.083001341,0.291466474,-36.96505328,-5.988048607,6.248302297,-0.028045868,0.004010891,0.002472124,5.434313513,-5.047278719,-1.003215533,0.995742029
31.77944862,-94.38764517,22.36533224,61.85256775,-13.99924632,11.24593685,-2.545304932,-375.001589,-482.9225332,-88.20256562,-0.060368482,0.083407692,0.291707502,-37.20021055,-6.184378038,6.234332703,-0.028109005,0.004096189,0.005709819,5.509795937,-5.077627043,-0.941332856,1.053175952
31.87969925,-92.15773047,22.12133229,60.45552909,-13.87148713,10.99193107,-2.522076261,-378.6950879,-484.3103646,-88.45622819,-0.06315852,0.083828273,0.292273317,-37.43630562,-6.410202544,6.220640712,-0.027837247,0.004185703,0.008905418,5.589394379,-5.095338572,-0.880738047,1.112291046
31.97994987,-89.95231715,21.87652957,59.07135485,-13.74260116,10.74026425,-2.498642723,-382.4122744,-485.6803036,-88.70723326,-0.065905496,0.084263432,0.293159688,-37.67347424,-6.664822186,6.207312963,-0.027217183,0.00427644,0.012007495,5.671952586,-5.100705437,-0.822377894,1.172819028
32.0802005,-87.7714857,21.63092408,57.70015799,-13.61258841,10.49095692,-2.47500432,-386.1532516,-487.0316221,-88.95557436,-0.068574956,0.084713128,0.294357225,-37.91184663,-6.947093346,6.194438201,-0.026253533,0.004363122,0.014963547,5.757142533,-5.092251703,-0.767502531,1.234777459
32.18045113,-85.61531659,21.38451583,56.34205147,-13.48144888,10.24402963,-2.451161052,-389.9181352,-488.3636322,-89.20125279,-0.071133178,0.085176698,0.295851282,-38.15155875,-7.255397853,6.182035786,-0.024932367,0.004441898,0.017721195,5.843594453,-5.070561083,-0.71707394,1.297865727
32.28070175,-83.4838903,21.13730481,54.99714825,-13.34918257,9.999502903,-2.427112917,-393.7070547,-489.6756972,-89.44427412,-0.073545302,0.085653002,0.29762196,-38.39273535,-7.587678915,6.170131626,-0.023265156,0.004506644,0.020228405,5.930474378,-5.035158556,-0.672221281,1.361987022
32.38095238,-81.37728732,20.88929102,53.66556129,-13.21578948,9.75739729,-2.402859918,-397.5201523,-490.9672405,-89.68465125,-0.075777876,0.086140194,0.299644149,-38.63549518,-7.941426921,6.158692589,-0.021256605,0.004551571,0.022434734,6.016564636,-4.986366414,-0.633944691,1.426934562
32.48120301,-79.2955881,20.64047447,52.34740355,-13.08126961,9.517733324,-2.378402052,-401.357582,-492.2377554,-89.92240245,-0.077798169,0.086635759,0.301887689,-38.87994315,-8.313710023,6.147655192,-0.018922114,0.004570062,0.02429193,6.100674638,-4.92454846,-0.603212639,1.492531788
32.58145363,-77.23887315,20.39085515,51.042788,-12.94562296,9.280531544,-2.35373932,-405.2195094,-493.4868138,-90.15755205,-0.079575232,0.087136437,0.304317585,-39.12616764,-8.701194086,6.136910015,-0.016281731,0.004555166,0.025754854,6.181621876,-4.850174199,-0.580935376,1.558616826
32.68170426,-75.20722292,20.14043306,49.75182758,-12.80884953,9.045812487,-2.328871723,-409.1061094,-494.7140742,-90.39013012,-0.081080349,0.087638188,0.306894328,-39.37423756,-9.100173991,6.126297999,-0.013359332,0.004499907,0.026782315,6.258066444,-4.764218271,-0.567887243,1.624986466
32.78195489,-73.2007179,19.88920821,48.47463527,-12.67094932,8.813596691,-2.303799261,-413.0175652,-495.9192886,-90.62017201,-0.082287401,0.088136202,0.309574286,-39.62419656,-9.506616664,6.11561796,-0.010187874,0.004396915,0.027337816,6.329039158,-4.667107846,-0.564848728,1.691559007
32.88220551,-71.21943858,19.63718059,47.21132402,-12.53192233,8.583904694,-2.278521934,-416.9540657,-497.1023087,-90.84771864,-0.083173751,0.088624869,0.312310176,-39.87606522,-9.916196367,6.104603668,-0.006795897,0.004240001,0.027390472,6.392876511,-4.560990598,-0.572247468,1.758026337
32.98245614,-69.26346541,19.3843502,45.96200679,-12.39176856,8.356757034,-2.253039741,-420.9158032,-498.2630914,-91.07281485,-0.083719778,0.0890979,0.315051627,-40.12982667,-10.32436831,6.092973924,-0.003235558,0.00402154,0.026915404,6.449226904,-4.445641756,-0.590759232,1.824490229
33.08270677,-67.33287889,19.13071705,44.72679655,-12.25048801,8.132174248,-2.227352683,-424.9029707,-499.4017007,-91.29551184,-0.083911212,0.089548201,0.317745786,-40.38544287,-10.72638863,6.080347585,0.000467538,0.003737559,0.025894982,6.49641471,-4.323890998,-0.620475412,1.890600581
33.18295739,-65.4277595,18.87628113,43.50580625,-12.10808069,7.910176876,-2.201460758,-428.9157592,-500.5183125,-91.51586224,-0.083736437,0.089968249,0.320338035,-40.64283159,-11.11742421,6.06636365,0.00425163,0.003382344,0.024318601,6.533946363,-4.196642445,-0.661638573,1.956368974
33.28320802,-63.5481877,18.62104244,42.29914885,-11.96454658,7.690785454,-2.175363967,-432.954354,-501.6132126,-91.73392463,-0.083190079,0.090349927,0.322772704,-40.90187967,-11.49258019,6.050587624,0.008072392,0.002952949,0.022183873,6.561160321,-4.065553842,-0.714226556,2.021697506
33.38345865,-61.69424398,18.36500099,41.10693732,-11.81988569,7.47402052,-2.14906231,-437.0189314,-502.6867974,-91.94975993,-0.08227122,0.090684822,0.324993887,-41.16243853,-11.84698865,6.032567226,0.011879728,0.002448063,0.019496665,6.577259542,-3.933117747,-0.777929073,2.08639941
33.48370927,-59.86600881,18.10815677,39.92928461,-11.67409802,7.259902613,-2.122555788,-441.1096558,-503.7395718,-92.16343152,-0.080983936,0.090964398,0.326946271,-41.42431867,-12.17588772,6.011853579,0.015610725,0.001867061,0.01627131,6.58239706,-3.800427901,-0.852475483,2.150527379
33.5839599,-58.06356268,17.85050979,38.76630369,-11.52718358,7.048452271,-2.0958444,-445.226675,-504.7721432,-92.37500639,-0.079338537,0.09118008,0.32857598,-41.68730181,-12.47467501,5.987961748,0.019219418,0.001213119,0.012531113,6.57627171,-3.670069547,-0.937192204,2.213906149
33.68421053,-56.28698606,17.59206003,37.61810751,-11.37914235,6.839690031,-2.068928146,-449.370118,-505.7852181,-92.58455194,-0.077349829,0.091323656,0.329831473,-41.95113287,-12.73900796,5.960446413,0.022644319,0.000490661,0.00830794,6.559421742,-3.543525393,-1.031390054,2.276549762
33.78446115,-54.53635942,17.33280751,36.48480904,-11.22997434,6.633636431,-2.041807028,-453.5400906,-506.7795933,-92.79213776,-0.075038622,0.091387411,0.3306644,-42.21553128,-12.9648579,5.928867925,0.025836467,-0.000292169,0.003642444,6.532291191,-3.423062589,-1.134077785,2.338338901
33.88471178,-52.81176326,17.07275223,35.36652124,-11.07967956,6.430312009,-2.014481043,-457.7366731,-507.7561477,-92.99783322,-0.072430435,0.091364517,0.331030474,-42.48018991,-13.14859761,5.892846723,0.028740627,-0.001124867,-0.001416451,6.495938941,-3.310301613,-1.244179566,2.399248136
33.98496241,-51.11327803,16.81189418,34.26335706,-10.92825799,6.229737303,-1.986950193,-461.9599175,-508.7158317,-93.20170811,-0.069556083,0.091249286,0.330890303,-42.74478499,-13.28705986,5.852056235,0.031310605,-0.001993208,-0.006811774,6.451551323,-3.207168618,-1.36039627,2.459176155
34.08521303,-49.44098423,16.55023336,33.17542947,-10.77570965,6.031932851,-1.959214478,-466.209845,-509.6596559,-93.40383088,-0.066450729,0.091037555,0.330210184,-43.00898033,-13.37760988,5.806262305,0.033500146,-0.002879932,-0.012479199,6.400665645,-3.11543792,-1.481281875,2.518016732
34.18546366,-47.79496233,16.28776977,32.10285142,-10.62203452,5.836919191,-1.931273897,-470.4864446,-510.588678,-93.6042685,-0.063153861,0.090727004,0.328962842,-43.27243537,-13.41820227,5.755337162,0.035267146,-0.003764562,-0.018347683,6.345475996,-3.036000994,-1.605365523,2.575748721
34.28571429,-46.17529281,16.02450342,31.04573589,-10.46723262,5.644716861,-1.903128452,-474.789672,-511.5039889,-93.80308555,-0.059708832,0.090317491,0.327128094,-43.53481993,-13.40742493,5.699264359,0.036585143,-0.004622175,-0.024340213,6.287663068,-2.971219302,-1.730813214,2.632069611
34.38596491,-44.58205614,15.7604343,30.00419582,-10.31130394,5.455346398,-1.87477814,-479.1194502,-512.4066985,-94.00034187,-0.056161274,0.089811506,0.324693444,-43.79581161,-13.34456633,5.638213424,0.037413465,-0.005426678,-0.030375134,6.230306313,-2.920960011,-1.856039191,2.68700527
34.48621554,-43.01533281,15.49556241,28.97834418,-10.15424847,5.26882834,-1.846222963,-483.475669,-513.2979192,-94.19609452,-0.05256049,0.089214297,0.321654543,-44.05512365,-13.22961504,5.572474915,0.037745138,-0.006146639,-0.036366666,6.175715036,-2.886774129,-1.979105484,2.74022526
34.58646617,-41.47520329,15.22988776,27.96829393,-9.996066228,5.085183226,-1.817462919,-487.8581881,-514.1787518,-94.39039265,-0.048956063,0.088534415,0.318015596,-44.31250203,-13.06331903,5.502566924,0.037560796,-0.006749657,-0.042226741,6.126818587,-2.869099407,-2.098162631,2.791511844
34.68671679,-39.96174805,14.96341034,26.97415803,-9.836757205,4.904431594,-1.788498008,-492.2668391,-515.0502683,-94.58327942,-0.045399084,0.087783811,0.313789592,-44.56774301,-12.84717905,5.429198549,0.036855903,-0.007201041,-0.04786594,6.086793424,-2.867784476,-2.211398031,2.84063707
34.78696742,-38.47504759,14.69613016,25.99604944,-9.676321402,4.72659398,-1.759328231,-496.7014296,-515.9134964,-94.7747896,-0.041940657,0.086978071,0.308998428,-44.82070775,-12.58345094,5.353285865,0.035640577,-0.007464008,-0.053194913,6.058377446,-2.883232144,-2.316903836,2.887193311
34.88721805,-37.01518237,14.42804721,25.03408112,-9.51475882,4.551690925,-1.72995359,-501.1617484,-516.769405,-94.96494734,-0.038630435,0.086136625,0.303672908,-45.07132661,-12.27514712,5.275990703,0.033923203,-0.00750233,-0.058126055,6.044810022,-2.914529364,-2.412975537,2.930894398
34.98746867,-35.58223287,14.15916149,24.08836602,-9.352069458,4.379742964,-1.700374083,-505.6475717,-517.6188883,-95.15376638,-0.035516798,0.085282686,0.297852562,-45.31961834,-11.92599646,5.198681603,0.031732567,-0.007279129,-0.062574701,6.048822381,-2.961061496,-2.497916735,2.971302205
35.0877193,-34.17627957,13.889473,23.15901712,-9.188253316,4.210770636,-1.670589711,-510.1586701,-518.462753,-95.34124681,-0.032644825,0.084443315,0.291585352,-45.5656951,-11.54042052,5.122965245,0.029100538,-0.006759445,-0.066460884,6.073018573,-3.02169267,-2.570190947,3.007982399
35.18796992,-32.79740295,13.61898175,22.24614737,-9.023310394,4.044794479,-1.640600473,-514.6948172,-519.3017056,-95.52737453,-0.030056008,0.083649214,0.284927204,-45.80977265,-11.12347841,5.050661894,0.026068955,-0.005910977,-0.069710724,6.119750521,-3.094845787,-2.628440679,3.040490246
35.28822055,-31.44568349,13.34768773,21.34986974,-8.857240693,3.881835031,-1.610406369,-519.2557989,-520.1363418,-95.71211956,-0.02778728,0.082934454,0.277941403,-46.05217896,-10.68080402,4.983786154,0.022690147,-0.004705067,-0.072257871,6.19080903,-3.178855526,-2.671473617,3.068323037
35.38847118,-30.12120166,13.07559095,20.47029717,-8.690044212,3.72191283,-1.580007399,-523.8414232,-520.9671369,-95.89543423,-0.025870002,0.082336094,0.270697839,-46.29335755,-10.21853532,4.924530962,0.019021664,-0.00311855,-0.074044952,6.287667909,-3.27143456,-2.698367814,3.09103146
35.4887218,-28.82403794,12.80269139,19.60754263,-8.521720951,3.565048414,-1.549403563,-528.4515315,-521.7944391,-96.07725229,-0.024329486,0.081893617,0.263272123,-46.53387351,-9.743223735,4.875220624,0.015132263,-0.001134314,-0.075024755,6.4110372,-3.370519598,-2.708366899,3.108082006
35.58897243,-27.55427282,12.52898908,18.76171909,-8.352270911,3.41126232,-1.518594861,-533.0860092,-522.6184647,-96.25748691,-0.023183916,0.081648301,0.255744573,-46.77441159,-9.261746046,4.838287106,0.01109134,0.001256707,-0.075161483,6.561088922,-3.47328842,-2.701077383,3.119068108
35.68922306,-26.31198676,12.25448399,17.9329395,-8.181694091,3.260575087,-1.487581295,-537.7447981,-523.4392955,-96.43603048,-0.022444344,0.081642399,0.248199081,-47.01577566,-8.781191603,4.81620114,0.006979023,0.004054883,-0.074431616,6.737265148,-3.57700897,-2.676333183,3.123571742
35.78947368,-25.09726025,11.97917614,17.12131683,-8.009990491,3.113007252,-1.456362864,-542.4279074,-524.256879,-96.61275283,-0.022113672,0.081918241,0.240721902,-47.25888373,-8.308756416,4.811427413,0.002877341,0.007250716,-0.072824792,6.938432921,-3.67901957,-2.634195269,3.121173553
35.88972431,-23.91017376,11.70306552,16.32696403,-7.837160112,2.968579354,-1.424939567,-547.1354254,-525.0710312,-96.78750089,-0.022186527,0.082517222,0.233400347,-47.50476231,-7.851627058,4.82636276,-0.00113193,0.010824517,-0.070344354,7.1626647,-3.776313706,-2.575070952,3.111595685
35.98997494,-22.75080777,11.42615214,15.54999406,-7.663202953,2.827311929,-1.393311406,-551.8675307,-525.881442,-96.96009872,-0.022649352,0.083478758,0.226321426,-47.75453433,-7.416856768,4.86326382,-0.004963602,0.014745637,-0.067007635,7.40748929,-3.865981601,-2.499607908,3.094615711
36.09022556,-21.61924276,11.14843599,14.79051988,-7.488119014,2.689225517,-1.361478378,-556.6245026,-526.6876831,-97.13034713,-0.023480134,0.084839164,0.219570462,-48.00940848,-7.011246428,4.924180993,-0.008533398,0.018972747,-0.062846063,7.669825181,-3.945176526,-2.408710282,3.070111704
36.19047619,-20.51555921,10.86991707,14.04865447,-7.311908295,2.554340654,-1.329440485,-561.4067306,-527.4892191,-97.29802403,-0.024648562,0.086630558,0.213229698,-48.27066382,-6.641224262,5.010891157,-0.01175953,0.023454039,-0.05790497,7.94614755,-4.011156692,-2.303516294,3.038079457
36.29072682,-19.4398376,10.59059538,13.32451076,-7.134570797,2.42267788,-1.297197726,-566.2147231,-528.2854206,-97.46288522,-0.026116346,0.088879782,0.207376921,-48.53963371,-6.312728592,5.124830236,-0.014563773,0.028128116,-0.052243124,8.232453882,-4.061426882,-2.185368342,2.998634662
36.39097744,-18.39215839,10.31047093,12.61820173,-6.956106519,2.294257731,-1.2647501,-571.0491141,-529.0755797,-97.62466533,-0.027837639,0.091607424,0.202084124,-48.81768571,-6.031097651,5.267035351,-0.016874334,0.03292476,-0.045932016,8.524512883,-4.093710923,-2.055792336,2.952044398
36.49122807,-17.37260208,10.02954371,11.92984034,-6.776515462,2.169100746,-1.23209761,-575.9106692,-529.8589277,-97.78307946,-0.029759745,0.09482691,0.197416253,-49.10620223,-5.800965716,5.438086674,-0.018626205,0.03776658,-0.039054843,8.817905387,-4.105667707,-1.916532512,2.898781239
36.5914787,-16.38124913,9.74781373,11.25953955,-6.595797624,2.047227462,-1.199240253,-580.8002889,-530.634655,-97.93782479,-0.031823856,0.098543758,0.193430038,-49.406559,-5.626166427,5.638058368,-0.019758291,0.042570704,-0.031705253,9.107419839,-4.096554527,-1.769274932,2.839333412
36.69172932,-15.41818004,9.465280979,10.60741231,-6.413953007,1.928658418,-1.166178029,-585.7190108,-531.4019327,-98.08858204,-0.033965494,0.102755021,0.190172958,-49.72009093,-5.509668322,5.866513816,-0.020235949,0.047248055,-0.02398608,9.389190277,-4.062755406,-1.61631244,2.774823988
36.79197995,-14.48347526,9.181945462,9.973571583,-6.230981611,1.813414152,-1.13291094,-590.6680082,-532.1599336,-98.23502002,-0.036117212,0.10744864,0.187682328,-50.04808993,-5.453463615,6.122386377,-0.019994932,0.051710652,-0.016007127,9.656195939,-4.005857929,-1.459315347,2.705953744
36.89223058,-13.57721529,8.897807178,9.358130338,-6.046883434,1.701515201,-1.099438985,-595.6485887,-532.9078593,-98.37679231,-0.038205656,0.112603546,0.1859846,-50.3917306,-5.458589888,6.404134955,-0.019041989,0.055861567,-0.007884464,9.903362098,-3.923799449,-1.300654336,2.634253371
36.9924812,-12.6994806,8.612866127,8.761201531,-5.861658478,1.592982104,-1.065762164,-600.6621851,-533.6449596,-98.51354864,-0.040158714,0.118188751,0.185094745,-50.75207159,-5.525021151,6.709536991,-0.017355012,0.059604842,0.000262773,10.12314334,-3.817113853,-1.142444271,2.561230818
37.09273183,-11.85035167,8.32712231,8.182898121,-5.675306743,1.487835398,-1.031880477,-605.7103471,-534.37056,-98.64493138,-0.041902641,0.124163439,0.18501595,-51.12999017,-5.651700085,7.035799794,-0.014948425,0.062838213,0.008313706,10.30613086,-3.687441415,-0.986771284,2.488748323
37.19298246,-11.02990897,8.040575726,7.62333307,-5.487828227,1.386095621,-0.997793924,-610.7947264,-535.0840845,-98.77058235,-0.043365727,0.130476335,0.185739448,-51.5261208,-5.836539804,7.379512396,-0.011869652,0.065449166,0.016148171,10.44273294,-3.53533706,-0.835992309,2.419200894
37.29323308,-10.23823298,7.753226375,7.082619338,-5.299222932,1.287783311,-0.963502506,-615.9170548,-535.7850766,-98.89014885,-0.0444816,0.137064673,0.187244614,-51.94082042,-6.076426804,7.736534622,-0.00816486,0.067317584,0.02364945,10.51852627,-3.364534347,-0.692048451,2.355228605
37.39348371,-9.475404189,7.465074258,6.560869885,-5.109490858,1.192919007,-0.929006221,-621.0791211,-536.4732227,-99.00328528,-0.045189086,0.143853443,0.189499318,-52.37405653,-6.367315096,8.102042009,-0.003937274,0.068301753,0.030706396,10.51941455,-3.176671826,-0.557275311,2.300281855
37.49373434,-8.741503065,7.176119374,6.058197672,-4.918632003,1.101523246,-0.894305071,-626.2827348,-537.1483683,-99.10966405,-0.045437893,0.150753238,0.192460527,-52.82537368,-6.704253165,8.470286813,0.000720857,0.068244649,0.037216688,10.42307884,-2.979411352,-0.432786277,2.257821098
37.59398496,-8.036610088,6.886361724,5.574715658,-4.726646369,1.013616566,-0.859399055,-631.5296886,-537.8105364,-99.20897708,-0.045187472,0.157658731,0.196075216,-53.29371718,-7.08157213,8.834688821,0.005617346,0.066949275,0.043089462,10.21015758,-2.775240973,-0.320916396,2.232953542
37.69423559,-7.360805736,6.595801307,5.110536805,-4.533533955,0.929219504,-0.824288174,-636.8217028,-538.4599342,-99.30095604,-0.044416975,0.164444691,0.200281587,-53.77742925,-7.492912695,9.187321055,0.010610739,0.064197351,0.048248779,9.857373251,-2.570101935,-0.223120803,2.23083046
37.79448622,-6.714170487,6.304438123,4.665774073,-4.339294762,0.8483526,-0.788972429,-642.1603712,-539.0969664,-99.38536825,-0.043120088,0.170963876,0.205010608,-54.27413239,-7.931450039,9.518950704,0.015517123,0.059740745,0.052635577,9.332027156,-2.374935236,-0.138881607,2.256936158
37.89473684,-6.096784818,6.012272173,4.240540421,-4.143928789,0.77103639,-0.753451817,-647.5470961,-539.7222358,-99.46203071,-0.041309205,0.177044068,0.210187755,-54.7805041,-8.390130128,9.819001408,0.020046515,0.053275181,0.056212766,8.60731339,-2.197782953,-0.068388453,2.318122381
37.99498747,-5.508729208,5.719303456,3.834948811,-3.947436036,0.697291412,-0.71772634,-652.9829999,-540.3365328,-99.53083974,-0.039025949,0.182482489,0.215735319,-55.292293,-8.861808397,10.07493369,0.023941512,0.044471359,0.058968192,7.65742863,-2.047689669,-0.011193604,2.421839327
38.0952381,-4.950084134,5.425531974,3.449112203,-3.749816504,0.627138205,-0.681795998,-658.4688417,-540.9408293,-99.59177681,-0.036337777,0.187043332,0.221574955,-55.8042478,-9.339527266,10.27215466,0.02694407,0.032984426,0.060916689,6.467699987,-1.933580347,0.034656866,2.573558508
38.19548872,-4.420930074,5.130957727,3.083143557,-3.551070194,0.560597306,-0.645660789,-664.0049279,-541.5362607,-99.64492214,-0.03333791,0.190456252,0.22763041,-56.31020713,-9.816767076,10.39404688,0.028824518,0.018495701,0.062102336,5.035973489,-1.863123197,0.071089669,2.779360924
38.29573935,-3.921347506,4.835580718,2.737155832,-3.351197108,0.497689254,-0.609320714,-669.5910305,-542.124101,-99.69048233,-0.030142349,0.192419038,0.233830423,-56.80319829,-10.28769237,10.42204348,0.029408872,0.000753772,0.062597938,3.378917716,-1.842094657,0.100435029,3.044183927
38.39598997,-3.451416906,4.539400957,2.41126199,-3.150197251,0.438434585,-0.572775774,-675.2263156,-542.7057326,-99.72880828,-0.02688415,0.19260441,0.240111478,-57.27565004,-10.74737888,10.33606698,0.02860464,-0.020370007,0.062503163,1.557748172,-1.868560214,0.124334693,3.365122825
38.4962406,-3.01121875,4.242418465,2.105574989,-2.948070642,0.382853839,-0.536025974,-680.9092909,-543.2826102,-99.76041253,-0.02370514,0.190672367,0.246420293,-57.7200764,-11.19190847,10.11553756,0.026548204,-0.044748647,0.061936022,-0.337234493,-1.937312336,0.143744692,3.739956663
38.59649123,-2.60083351,3.944633309,1.820207783,-2.744817324,0.330967551,-0.499071321,-686.6378165,-543.8562315,-99.78600729,-0.020732897,0.186295844,0.252715203,-58.12949552,-11.61848868,9.740842932,0.023532948,-0.071938565,0.061024632,-2.185358152,-2.037025943,0.158612674,4.16085952
38.69674185,-2.220341646,3.646045661,1.555273323,-2.540437422,0.282796258,-0.461911839,-692.4091509,-544.4280999,-99.80651817,-0.018064997,0.179192461,0.25896662,-58.49796879,-12.02540953,9.195613736,0.020016043,-0.101126822,0.059895002,-3.836612434,-2.148351001,0.166665428,4.61183346
38.79699248,-1.869823588,3.346655997,1.310884533,-2.334931273,0.238360492,-0.424547588,-698.2200385,-544.9996937,-99.82311305,-0.015752629,0.16916154,0.265156165,-58.8212281,-12.41185089,8.469467857,0.016639455,-0.131092567,0.058654183,-5.149614501,-2.252447075,0.16569002,5.079112906
38.89724311,-1.549359685,3.046465605,1.087154283,-2.128299791,0.197680773,-0.386978734,-704.0668483,-545.5724477,-99.8372577,-0.013782207,0.156124958,0.271274053,-59.09672267,-12.77769991,7.5605509,0.014016924,-0.16030474,0.057381851,-6.012392485,-2.330259148,0.153306729,5.543997069
38.99749373,-1.259030065,2.745477995,0.884195285,-1.920545468,0.160777594,-0.349205731,-709.9457026,-546.147734,-99.85074883,-0.012078361,0.140158192,0.277315791,-59.32348533,-13.12324111,6.478026051,0.01263584,-0.187080425,0.056121456,-6.361463679,-2.367418203,0.128433298,5.989088101
39.09774436,-0.998914249,2.443702718,0.702119821,-1.71167508,0.12767137,-0.311229808,-715.8525817,-546.7268565,-99.86578474,-0.010516796,0.121505472,0.283278278,-59.50173971,-13.44885053,5.242991457,0.012745205,-0.209785575,0.054880189,-6.199042955,-2.355136834,0.09185233,6.393455211
39.19799499,-0.769090118,2.141165761,0.541039007,-1.501707071,0.098382303,-0.273054316,-721.7833842,-547.3110559,-99.88502276,-0.008948366,0.100574824,0.289156251,-59.63231182,-13.75473741,3.88857306,0.014291174,-0.227066254,0.053631768,-5.580145344,-2.28949994,0.046109922,6.733371723
39.29824561,-0.569631077,1.837937835,0.401060785,-1.290691622,0.072930022,-0.234688367,-727.7339272,-547.9015247,-99.91167616,-0.007229575,0.077909933,0.294939422,-59.71624383,-14.04070728,2.458103067,0.016988095,-0.238000319,0.052323141,-4.606970117,-2.170107597,-0.004636424,6.977676034
39.39849624,-0.400598365,1.534211347,0.28228446,-1.07876528,0.051332582,-0.196156764,-733.6999185,-548.4994331,-99.94961704,-0.00524591,0.054146819,0.30061055,-59.75446938,-14.30604097,1.002761671,0.020390887,-0.242205649,0.050880314,-3.406033521,-1.99696887,-0.055555319,7.084074825
39.49874687,-0.262020103,1.230509851,0.184785839,-0.866299598,0.033603775,-0.15752699,-739.6769062,-549.1059582,-100.0035349,-0.002927879,0.029959671,0.306144294,-59.74777666,-14.54940822,-0.42134883,0.024036394,-0.239851229,0.049211351,-2.119777535,-1.769565896,-0.101294191,6.995012603
39.59899749,-0.153834309,0.928257953,0.10857678,-0.654305586,0.019745774,-0.118982669,-745.6602403,-549.7223138,-100.079169,-0.000252861,0.006005579,0.311506386,-59.69679483,-14.7688546,-1.755667615,0.027512563,-0.231634523,0.047205903,-0.897894282,-1.486504728,-0.136131727,6.631713671
39.69924812,-0.075733818,0.631332076,0.053495144,-0.445534246,0.009729153,-0.081023456,-751.6450444,-550.3497728,-100.1836683,0.002759972,-0.017128465,0.316652712,-59.60200578,-14.96179102,-2.940885005,0.030495175,-0.218729742,0.044730104,0.101703641,-1.148649817,-0.153289403,5.888228521
39.79949875,-0.026744315,0.350280144,0.01890533,-0.247471185,0.003438492,-0.045008929,-757.6261977,-550.9896789,-100.3261399,0.006058388,-0.038973399,0.321527795,-59.46362185,-15.12498967,-3.917622619,0.032698812,-0.202744858,0.041617875,0.708337724,-0.766914391,-0.143762791,4.629792478
39.89974937,-0.004076142,0.113803535,0.002883431,-0.080485075,0.000524381,-0.014638562,-763.5983071,-551.6434452,-100.5184521,0.009560864,-0.05922162,0.326062327,-59.28124716,-15.25458702,-4.626615502,0.033743371,-0.185698097,0.037661926,0.735245588,-0.373687662,-0.095574772,2.707825283
40,0,0,0,0,0,0,-769.5556477,-552.3125336,-100.7763133,0.013146929,-0.077768173,0.33016976,-59.05324668,-15.34610774,-5.01014645,0.032975201,-0.17000338,0.032613778,0,0,0,0
